,id,site_id,title,subtitle,seller_id,category_id,official_store_id,price,base_price,original_price,currency_id,initial_quantity,available_quantity,sold_quantity,sale_terms,buying_mode,listing_type_id,start_time,stop_time,condition,permalink,thumbnail_id,thumbnail,secure_thumbnail,pictures,video_id,descriptions,accepts_mercadopago,non_mercado_pago_payment_methods,international_delivery_mode,coverage_areas,attributes,warnings,listing_source,variations,status,sub_status,tags,warranty,catalog_product_id,domain_id,parent_item_id,differential_pricing,deal_ids,automatic_relist,date_created,last_updated,health,catalog_listing,channels,shipping.mode,shipping.methods,shipping.tags,shipping.dimensions,shipping.local_pick_up,shipping.free_shipping,shipping.logistic_type,shipping.store_pick_up,seller_address.city.id,seller_address.city.name,seller_address.state.id,seller_address.state.name,seller_address.country.id,seller_address.country.name,seller_address.search_location.city.id,seller_address.search_location.city.name,seller_address.search_location.state.id,seller_address.search_location.state.name,seller_address.id,seller_contact.contact,seller_contact.other_info,seller_contact.country_code,seller_contact.area_code,seller_contact.phone,seller_contact.country_code2,seller_contact.area_code2,seller_contact.phone2,seller_contact.email,seller_contact.webpage,location.address_line,location.zip_code,location.neighborhood.id,location.neighborhood.name,location.city.id,location.city.name,location.state.id,location.state.name,location.country.id,location.country.name,seller_address.search_location.neighborhood.id,seller_address.search_location.neighborhood.name
0,MLA1149150944,MLA,Venta- Casa A Construir- Los Tres Pinos- Gral Rodriguez-llave En Mano-financiacion,,208207982,MLA401685,,115000,115000,,USD,1,1,0,"[{'id': 'IS_FINANCEABLE', 'name': 'Es financiable', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}]}]",classified,gold_premium,2022-08-01T15:10:52.000Z,2022-09-02T04:00:00.000Z,new,https://casa.mercadolibre.com.ar/MLA-1149150944-venta-casa-a-construir-los-tres-pinos-gral-rodriguez-llave-en-mano-financiacion-_JM,727852-MLA50953049480_082022,http://http2.mlstatic.com/D_727852-MLA50953049480_082022-I.jpg,https://http2.mlstatic.com/D_727852-MLA50953049480_082022-I.jpg,"[{'id': '727852-MLA50953049480_082022', 'url': 'http://http2.mlstatic.com/D_727852-MLA50953049480_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_727852-MLA50953049480_082022-O.jpg', 'size': '500x281', 'max_size': '640x360', 'quality': ''}, {'id': '981607-MLA50953049467_082022', 'url': 'http://http2.mlstatic.com/D_981607-MLA50953049467_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_981607-MLA50953049467_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '677165-MLA50953049486_082022', 'url': 'http://http2.mlstatic.com/D_677165-MLA50953049486_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_677165-MLA50953049486_082022-O.jpg', 'size': '500x281', 'max_size': '640x360', 'quality': ''}, {'id': '635663-MLA50953049479_082022', 'url': 'http://http2.mlstatic.com/D_635663-MLA50953049479_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_635663-MLA50953049479_082022-O.jpg', 'size': '500x252', 'max_size': '1024x517', 'quality': ''}, {'id': '609511-MLA50953049488_082022', 'url': 'http://http2.mlstatic.com/D_609511-MLA50953049488_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_609511-MLA50953049488_082022-O.jpg', 'size': '500x281', 'max_size': '1024x576', 'quality': ''}, {'id': '832336-MLA50953049472_082022', 'url': 'http://http2.mlstatic.com/D_832336-MLA50953049472_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_832336-MLA50953049472_082022-O.jpg', 'size': '500x281', 'max_size': '1024x576', 'quality': ''}, {'id': '658173-MLA50953049489_082022', 'url': 'http://http2.mlstatic.com/D_658173-MLA50953049489_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_658173-MLA50953049489_082022-O.jpg', 'size': '500x331', 'max_size': '640x424', 'quality': ''}, {'id': '629670-MLA50953049469_082022', 'url': 'http://http2.mlstatic.com/D_629670-MLA50953049469_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_629670-MLA50953049469_082022-O.jpg', 'size': '500x340', 'max_size': '640x436', 'quality': ''}, {'id': '879613-MLA50953049477_082022', 'url': 'http://http2.mlstatic.com/D_879613-MLA50953049477_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_879613-MLA50953049477_082022-O.jpg', 'size': '500x350', 'max_size': '1024x717', 'quality': ''}, {'id': '602866-MLA50953049483_082022', 'url': 'http://http2.mlstatic.com/D_602866-MLA50953049483_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_602866-MLA50953049483_082022-O.jpg', 'size': '500x350', 'max_size': '1024x717', 'quality': ''}, {'id': '941044-MLA50953049482_082022', 'url': 'http://http2.mlstatic.com/D_941044-MLA50953049482_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_941044-MLA50953049482_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '803018-MLA50953049470_082022', 'url': 'http://http2.mlstatic.com/D_803018-MLA50953049470_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_803018-MLA50953049470_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '990344-MLA50953049476_082022', 'url': 'http://http2.mlstatic.com/D_990344-MLA50953049476_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_990344-MLA50953049476_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '743100-MLA50953049474_082022', 'url': 'http://http2.mlstatic.com/D_743100-MLA50953049474_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_743100-MLA50953049474_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '616732-MLA50953049475_082022', 'url': 'http://http2.mlstatic.com/D_616732-MLA50953049475_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_616732-MLA50953049475_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '852349-MLA50953049468_082022', 'url': 'http://http2.mlstatic.com/D_852349-MLA50953049468_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_852349-MLA50953049468_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '834521-MLA50953049491_082022', 'url': 'http://http2.mlstatic.com/D_834521-MLA50953049491_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_834521-MLA50953049491_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '824718-MLA50953049490_082022', 'url': 'http://http2.mlstatic.com/D_824718-MLA50953049490_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_824718-MLA50953049490_082022-O.jpg', 'size': '500x242', 'max_size': '1200x582', 'quality': ''}, {'id': '881867-MLA50953049484_082022', 'url': 'http://http2.mlstatic.com/D_881867-MLA50953049484_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_881867-MLA50953049484_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '656082-MLA50953049481_082022', 'url': 'http://http2.mlstatic.com/D_656082-MLA50953049481_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_656082-MLA50953049481_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '947423-MLA50953049471_082022', 'url': 'http://http2.mlstatic.com/D_947423-MLA50953049471_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_947423-MLA50953049471_082022-O.jpg', 'size': '500x375', 'max_size': '1200x900', 'quality': ''}, {'id': '857649-MLA50953049473_082022', 'url': 'http://http2.mlstatic.com/D_857649-MLA50953049473_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_857649-MLA50953049473_082022-O.jpg', 'size': '242x500', 'max_size': '437x900', 'quality': ''}, {'id': '732483-MLA50953049478_082022', 'url': 'http://http2.mlstatic.com/D_732483-MLA50953049478_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_732483-MLA50953049478_082022-O.jpg', 'size': '500x242', 'max_size': '1200x582', 'quality': ''}, {'id': '827927-MLA50953049487_082022', 'url': 'http://http2.mlstatic.com/D_827927-MLA50953049487_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_827927-MLA50953049487_082022-O.jpg', 'size': '500x366', 'max_size': '1200x879', 'quality': ''}, {'id': '705383-MLA50953049485_082022', 'url': 'http://http2.mlstatic.com/D_705383-MLA50953049485_082022-O.jpg', 'secure_url': 'https://http2.mlstatic.com/D_705383-MLA50953049485_082022-O.jpg', 'size': '330x500', 'max_size': '634x960', 'quality': ''}]",ensFM69bISI;youtube,[],False,[],none,[],"[{'id': 'HAS_ATTIC', 'name': 'Altillo', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_BALCONY', 'name': 'Balcón', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_DINNING_ROOM', 'name': 'Comedor', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_DRESSING_ROOM', 'name': 'Vestidor', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_GARDEN', 'name': 'Jardín', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_GRILL', 'name': 'Parrilla', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_HALF_BATH', 'name': 'Toilette', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_KITCHEN', 'name': 'Cocina', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_LIVING_ROOM', 'name': 'Living', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_MAID_ROOM', 'name': 'Dependencia de servicio', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_PATIO', 'name': 'Patio', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_PLAYROOM', 'name': 'Playroom', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_STUDY', 'name': 'Estudio', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'HAS_TERRACE', 'name': 'Terraza', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'AMBIENTES', 'attribute_group_name': 'Ambientes'}, {'id': 'PROFESSIONAL_USE_ALLOWED', 'name': 'Apto profesional', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'CARACTERISTICAS', 'attribute_group_name': 'Características adicionales'}, {'id': 'SUITABLE_FOR_MORTGAGE_LOAN', 'name': 'Apto crédito', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'CARACTERISTICAS', 'attribute_group_name': 'Características adicionales'}, {'id': 'HAS_AIR_CONDITIONING', 'name': 'Aire acondicionado', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_ALARM', 'name': 'Alarma', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_GYM', 'name': 'Gimnasio', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_HEATING', 'name': 'Calefacción', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_INTERNET_ACCESS', 'name': 'Acceso a internet', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_JACUZZI', 'name': 'Jacuzzi', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_NATURAL_GAS', 'name': 'Gas natural', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_SECURITY', 'name': 'Seguridad 24 horas', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_SWIMMING_POOL', 'name': 'Pileta', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'HAS_TELEPHONE_LINE', 'name': 'Línea telefónica', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities'}, {'id': 'BEDROOMS', 'name': 'Dormitorios', 'value_id': None, 'value_name': '3', 'value_struct': None, 'values': [{'id': None, 'name': '3', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'COVERED_AREA', 'name': 'Superficie cubierta', 'value_id': None, 'value_name': '110 m²', 'value_struct': {'number': 110, 'unit': 'm²'}, 'values': [{'id': None, 'name': '110 m²', 'struct': {'number': 110, 'unit': 'm²'}}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'FLOORS', 'name': 'Cantidad de pisos', 'value_id': None, 'value_name': '0', 'value_struct': None, 'values': [{'id': None, 'name': '0', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'FULL_BATHROOMS', 'name': 'Baños', 'value_id': None, 'value_name': '2', 'value_struct': None, 'values': [{'id': None, 'name': '2', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'MAINTENANCE_FEE', 'name': 'Expensas', 'value_id': None, 'value_name': '0 ARS', 'value_struct': {'number': 0, 'unit': 'ARS'}, 'values': [{'id': None, 'name': '0 ARS', 'struct': {'number': 0, 'unit': 'ARS'}}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'PARKING_LOTS', 'name': 'Cocheras', 'value_id': None, 'value_name': '0', 'value_struct': None, 'values': [{'id': None, 'name': '0', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'PROPERTY_AGE', 'name': 'Antigüedad', 'value_id': None, 'value_name': '0 años', 'value_struct': {'number': 0, 'unit': 'años'}, 'values': [{'id': None, 'name': '0 años', 'struct': {'number': 0, 'unit': 'años'}}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'ROOMS', 'name': 'Ambientes', 'value_id': None, 'value_name': '4', 'value_struct': None, 'values': [{'id': None, 'name': '4', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'TOTAL_AREA', 'name': 'Superficie total', 'value_id': None, 'value_name': '1077 m²', 'value_struct': {'number': 1077, 'unit': 'm²'}, 'values': [{'id': None, 'name': '1077 m²', 'struct': {'number': 1077, 'unit': 'm²'}}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'OPERATION', 'name': 'Operación', 'value_id': '242075', 'value_name': 'Venta', 'value_struct': None, 'values': [{'id': '242075', 'name': 'Venta', 'struct': None}], 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales'}, {'id': 'OPERATION_SUBTYPE', 'name': 'Subtipo de operación', 'value_id': '244562', 'value_name': 'Propiedad individual', 'value_struct': None, 'values': [{'id': '244562', 'name': 'Propiedad individual', 'struct': None}], 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales'}, {'id': 'PROPERTY_TYPE', 'name': 'Inmueble', 'value_id': '242060', 'value_name': 'Casa', 'value_struct': None, 'values': [{'id': '242060', 'name': 'Casa', 'struct': None}], 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales'}, {'id': 'HAS_CABLE_TV', 'name': 'TV por cable', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'HAS_LAUNDRY', 'name': 'Lavadero', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'WITH_VIRTUAL_TOUR', 'name': 'Tour virtual', 'value_id': '242084', 'value_name': 'No', 'value_struct': None, 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]",[],,[],active,['pack_quota_assigned'],"['good_quality_picture', 'good_quality_thumbnail']",,,MLA-INDIVIDUAL_HOUSES_FOR_SALE,,,[],False,2022-08-01T15:10:53.000Z,2022-08-01T21:02:56.000Z,0.75,False,['marketplace'],not_specified,[],[],,False,False,not_specified,False,TUxBQlJFQzkyMTVa,Recoleta,AR-C,Capital Federal,AR,Argentina,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,276414752,,,,,,,,,,,Ruta 6 Km 142- Villa de Campo Tres Pinos - (A Construir) M-130,,TUxBQlZJTDY3OTE2MQ,Villa de Campo Los Tres Pinos,TUxBQ0xVSjI0NTE,Luján,TUxBUFpPTmFpbnRl,Buenos Aires Interior,AR,Argentina,,
